,category,price
7118,Washers & Dryers,605.0
7119,Utensils,715.0
7120,Utensils,220.0
7121,Utensils,110.0
7122,Utensils,110.0
7123,Utensils,110.0
7124,Utensils,110.0
7125,Utensils,110.0
7126,Diapering Care,1425.0
7127,Toys & Games,618.0
7128,"Toys, Kids & Babies",1235.0
7129,Arts & Craft for Kids,1805.0
7130,Toys & Games,570.0
7131,Toys & Games,712.0
7132,Arts & Craft for Kids,1805.0
7133,Arts & Craft for Kids,570.0
7134,Toys & Games,1045.0
7135,Toys & Games,1700.0
7136,Utensils,110.0
7137,Utensils,605.0
7138,Utensils,110.0
7139,Washing Machine,61790.0
7140,Washing Machine,43030.0
7141,Washing Machine,24390.0
7142,Vaccum Cleaner,11490.0
7143,Vaccum Cleaner,10830.0
7144,Vaccum Cleaner,8890.0
7145,Vaccum Cleaner,7497.0
7146,Utensils,2283.0
7147,Fryers,1450.0
7148,Freezers,89820.0
7149,Induction Cooker,3876.0
7150,Induction Cooker,5596.0
7151,Air Treatment,39226.0
7152,Air Treatment,23646.0
7153,Air Treatment,23456.0
7154,Air Treatment,28491.0
7155,air conditioner,21794.0
7156,Washing Machine,44990.0
7157,Pressure Cooker,3381.0
7158,Washing Machine,38790.0
7159,Air Treatment,18421.0
7160,Pressure Cooker,2440.0
7161,Air Treatment,18706.0
7162,Pressure Cooker,3381.0
7163,Pressure Cooker,2930.0
7164,Air Treatment,18421.0
7165,Pressure Cooker,2479.0
7166,Pressure Cooker,2146.0
7167,Pressure Cooker,3547.0
7168,Pressure Cooker,3214.0
7169,Air Treatment,18041.0
7170,Pressure Cooker,2851.0
7171,Pressure Cooker,2479.0
7172,Air Treatment,12911.0
7173,Air Treatment,9871.0
7174,Bottle,1734.0
7175,Cooktops & Ranges,14900.0
7176,Cooktops & Ranges,74900.0
7177,Cooktops & Ranges,45900.0
7178,Grinder,7250.0
7179,Induction Cooker,4209.0
7180,Induction,3718.0
7181,Kitchen Appliances,949.0
7182,Electric Food Steamers,1199.0
7183,Electric Food Steamers,999.0
7184,Water Dispenser,599.0
7185,Kitchen Appliances,349.0
7186,Dishwasher Parts & Accessories,199.0
7187,Knives & Sharpners,139.0
7188,Bottle,1220.0
7189,Bottle,1700.0
7190,Washing Machine,79190.0
7191,Utensils,185.0
7192,Utensils,217.0
7193,Home and Lifestyle,899.0
7194,air conditioner,170602.0
7195,air conditioner,145800.0
7196,air conditioner,191700.0
7197,air conditioner,161600.0
7198,air conditioner,126300.0
7199,air conditioner,99900.0
7200,air conditioner,71400.0
7201,air conditioner,74100.0
7202,air conditioner,54500.0
7203,Vaccum Cleaner,9850.0
7204,Grinder,3565.0
7205,Grinder,2885.0
7206,Grinder,4030.0
7207,Grinder,3500.0
7208,Grinder,5690.0
7209,Grinder,3845.0
7210,Pressure Cooker,2675.0
7211,Decoration Lights,2500.0
7212,Decoration Lights,1500.0
7213,Pressure Cooker,3745.0
7214,Pressure Cooker,5160.0
7215,Decoration Lights,1500.0
7216,Pressure Cooker,6935.0
7217,Pressure Cooker,3025.0
7218,Decoration Lights,2000.0
7219,Pressure Cooker,3255.0
7220,Decoration Lights,2000.0
7221,Pressure Cooker,4255.0
7222,Decoration Lights,2000.0
7223,Pressure Cooker,6135.0
7224,Pressure Cooker,4095.0
7225,Pressure Cooker,4295.0
7226,Utensils,500.0
7227,Utensils,260.0
7228,Utensils,80.0
7229,Pressure Cooker,3768.0
7230,Pressure Cooker,3553.0
7231,Kitchen Appliances,1226.0
7232,Pressure Cooker,1720.0
7233,Pressure Cooker,1375.0
7234,Pressure Cooker,1653.0
7235,Water Purifier,2346.0
7236,Bulbs,399.0
7237,Switches,140.0
7238,Decoration Lights,10.0
7239,Washing Machine,83900.0
7240,Purifier,7990.0
7241,Purifier,1390.0
7242,Household Item,150.0
7243,Kitchenware & Dinning,4250.0
7244,Vaccum Cleaner,14990.0
7245,Ovens,24990.0
7246,Ovens,18000.0
7247,Bottle,943.0
7248,Humidifier,9990.0
7249,Water Purifier,4905.0
7250,Water Purifier,50400.0
7251,Purifier,28341.0
7252,Purifier,26490.0
7253,Water Purifier,33500.0
7254,Purifier,12490.0
7255,Water Purifier,32444.0
7256,Water Purifier,5675.0
7257,Water Purifier,25483.0
7258,Water Purifier,94516.0
7259,Water Purifier,62541.0
7260,Water Purifier,35991.0
7261,Furnishing & Decor,4900.0
7262,Furnishing & Decor,4900.0
7263,Furnishing & Decor,4900.0
7264,Furnishing & Decor,4900.0
7265,Furnishing & Decor,4900.0
7266,Furnishing & Decor,4899.0
7267,Furnishing & Decor,4900.0
7268,Furnishing & Decor,4900.0
7269,Furnishing & Decor,4900.0
7270,Furnishing & Decor,4900.0
7271,Furnishing & Decor,4900.0
7272,Furnishing & Decor,4900.0
7273,Furnishing & Decor,4900.0
7274,Furnishing & Decor,4900.0
7275,Furnishing & Decor,4900.0
7276,Furnishing & Decor,4900.0
7277,Furnishing & Decor,4900.0
7278,Furnishing & Decor,4900.0
7279,Furnishing & Decor,4900.0
7280,Furnishing & Decor,4900.0
7281,Furnishing & Decor,4900.0
7282,Furnishing & Decor,4900.0
7283,Furnishing & Decor,4900.0
7284,Furnishing & Decor,4900.0
7285,Furnishing & Decor,4900.0
7286,Furnishing & Decor,4900.0
7287,Furnishing & Decor,4900.0
7288,Furnishing & Decor,4900.0
7289,Furnishing & Decor,4900.0
7290,Furnishing & Decor,4900.0
7291,Furnishing & Decor,4900.0
7292,Furnishing & Decor,4900.0
7293,Furnishing & Decor,4900.0
7294,Furnishing & Decor,4900.0
7295,Furnishing & Decor,4900.0
7296,Furnishing & Decor,4900.0
7297,Furnishing & Decor,16000.0
7298,Furnishing & Decor,16000.0
7299,Furnishing & Decor,4900.0
7300,Furnishing & Decor,12000.0
7301,Furnishing & Decor,4900.0
7302,Furnishing & Decor,4900.0
7303,Furnishing & Decor,4900.0
7304,Furnishing & Decor,4900.0
7305,Furnishing & Decor,4900.0
7306,Furnishing & Decor,12000.0
7307,Furnishing & Decor,16000.0
7308,Furnishing & Decor,4900.0
7309,Furniture,5500.0
7310,Furniture,5500.0
7311,Furniture,5500.0
7312,Freezers,56600.0
7313,Freezers,34300.0
7314,Freezers,36900.0
7315,Freezers,42900.0
7316,Freezers,44300.0
7317,Freezers,50600.0
7318,air conditioner,84690.0
7319,air conditioner,59500.0
7320,Freezers,30900.0
7321,Freezers,28290.0
7322,Washing Machine,88600.0
7323,Air Treatment,27900.0
7324,Washing Machine,75600.0
7325,Heating & Cooling,25900.0
7326,Air Treatment,26500.0
7327,Washing Machine,34900.0
7328,Air Treatment,17390.0
7329,Washing Machine,31900.0
7330,air conditioner,8175.0
7331,air conditioner,22075.0
7332,Fans,3657.0
7333,Fans,2967.0
7334,Fans,1817.0
7335,Fans,3243.0
7336,Fans,4575.0
7337,Fans,2691.0
7338,Fans,2775.0
7339,Fans,2691.0
7340,Water Dispenser,22793.0
7341,Fans,2775.0
7342,Fans,4025.0
7343,Water Dispenser,8211.0
7344,Water Dispenser,8119.0
7345,Water Dispenser,17158.0
7346,Water Dispenser,11983.0
7347,Water Dispenser,9131.0
7348,Water Dispenser,3933.0
7349,Water Dispenser,3933.0
7350,Water Dispenser,5037.0
7351,Water Dispenser,3795.0
7352,Electric Sandwich Makers & Presses,3289.0
7353,Rice Cookers,2185.0
7354,Rice Cookers,3105.0
7355,Rice Cookers,3625.0
7356,Rice Cookers,6969.0
7357,Bottle,989.0
7358,Bottle,943.0
7359,Bottle,860.0
7360,Bottle,910.0
7361,Water Purifier,22931.0
7362,Bottle,1035.0
7363,Utensils,1218.0
7364,Coffee Machine & Accessories,2461.0
7365,Microwave,23069.0
7366,Ovens,13869.0
7367,Ovens,11109.0
7368,Small Kitchen Appliances,1541.0
7369,Vaccum Cleaner,11293.0
7370,Vaccum Cleaner,10275.0
7371,Vaccum Cleaner,11845.0
7372,Vaccum Cleaner,10603.0
7373,Vaccum Cleaner,8303.0
7374,Vaccum Cleaner,8303.0
7375,Induction,4071.0
7376,Irons,2277.0
7377,Toasters,1513.0
7378,Irons,2277.0
7379,Irons,1633.0
7380,Toasters,1633.0
7381,Electric Pressure Cookers,7623.0
7382,Pressure Cooker,2517.0
7383,Irons,1587.0
7384,Water Heater,9177.0
7385,Irons,1633.0
7386,Irons,1541.0
7387,Grinder,5451.0
7388,Water Heater,15870.0
7389,Gas Stoves,3499.0
7390,Grinder,6601.0
7391,Water Heater,2875.0
7392,Gas Stoves,2866.0
7393,Gas Stoves,4071.0
7394,Gas Stoves,1863.0
7395,Gas Stoves,3297.0
7396,Gas Stoves,2990.0
7397,Gas Stoves,2645.0
7398,Grinder,4715.0
7399,Grinder,4554.0
7400,Heater,7843.0
7401,Heater,5221.0
7402,Gas Stoves,7015.0
7403,Heater,4761.0
7404,Heater,2277.0
7405,Gas Stoves,7314.0
7406,Grinder,5635.0
7407,Gas Stoves,5497.0
7408,Heater,11523.0
7409,Heater,10327.0
7410,Heater,3933.0
7411,Heater,3657.0
7412,Heater,2683.0
7413,Grinder,4025.0
7414,Heater,1173.0
7415,Heater,1334.0
7416,Grinder,3611.0
7417,Fryers,13575.0
7418,Humidifier,2500.0
7419,Utensils,160.0
7420,Utensils,375.0
7421,Utensils,425.0
7422,Utensils,225.0
7423,Utensils,325.0
7424,Utensils,350.0
7425,Utensils,255.0
7426,Utensils,270.0
7427,Utensils,255.0
7428,Utensils,270.0
7429,Utensils,270.0
7430,air conditioner,5999.0
7431,Sewing Machine,31200.0
7432,air conditioner,106000.0
7433,air conditioner,93000.0
7434,air conditioner,199474.0
7435,air conditioner,125374.0
7436,air conditioner,96875.0
7437,air conditioner,60774.0
7438,air conditioner,170974.0
7439,air conditioner,117774.0
7440,air conditioner,89274.0
7441,air conditioner,117775.0
7442,air conditioner,183325.0
7443,air conditioner,78824.0
7444,air conditioner,127275.0
7445,air conditioner,65524.0
7446,air conditioner,90224.0
7447,air conditioner,69325.0
7448,air conditioner,187125.0
7449,air conditioner,48424.0
7450,air conditioner,46524.0
7451,Freezers,59491.0
7452,Switches,3100.0
7453,Utensils,2499.0
7454,Microwave,10400.0
7455,,2500.0
7456,,999.0
7457,,150.0
7458,,150.0
7459,,150.0
7460,,250.0
7461,,1599.0
7462,,1399.0
7463,,125.0
7464,,125.0
7465,,1500.0
7466,,165.0
7467,,3500.0
7468,,2000.0
7469,,749.0
7470,,2400.0
7471,,15500.0
7472,,3150.0
7473,,11990.0
7474,,7499.0
7475,,590.0
7476,,849.0
7477,,7499.0
7478,,136.0
7479,,125.0
7480,,1299.0
7481,,299.0
7482,,2600.0
7483,,910.0
7484,,329.0
7485,,1345.0
7486,,799.0
7487,,1500.0
7488,,1300.0
7489,,940.0
7490,,180.0
7491,,125.0
7492,,475.0
7493,,122.0
7494,,599.0
7495,,590.0
7496,,350.0
7497,,315.0
7498,,650.0
7499,,999.0
7500,,340.0
7501,,800.0
7502,,999.0
7503,,899.0
7504,,250.0
7505,,1199.0
7506,,1340.0
7507,,200.0
7508,,570.0
7509,,770.0
7510,,360.0
7511,,425.0
7512,,590.0
7513,,599.0
7514,,8199.0
7515,,2949.0
7516,,4000.0
7517,,11790.0
7518,,2200.0
7519,,2200.0
7520,,1249.0
7521,,2450.0
7522,,5500.0
7523,,2849.0
7524,,7490.0
7525,,8699.0
7526,,2899.0
7527,,8200.0
7528,,7500.0
7529,,3290.0
7530,,4400.0
7531,,1600.0
7532,,5999.0
7533,,4290.0
7534,,2100.0
7535,,1750.0
7536,,5120.0
7537,,4990.0
7538,,1600.0
7539,,5500.0
7540,,8500.0
7541,,2990.0
7542,,6000.0
7543,,2999.0
7544,,5999.0
7545,,2790.0
7546,,3200.0
7547,,1899.0
7548,,3200.0
7549,,1850.0
7550,,100.0
7551,,269.0
7552,,550.0
7553,,1740.0
7554,,475.0
7555,,209.0
7556,,899.0
7557,,180.0
7558,,1599.0
7559,,200.0
7560,,527.0
7561,,125.0
7562,,439.0
7563,,2290.0
7564,,850.0
7565,,1000.0
7566,,250.0
7567,,2500.0
7568,,531.0
7569,,1899.0
7570,,1500.0
7571,,1699.0
7572,,165.0
7573,,2650.0
7574,,12999.0
7575,,18990.0
7576,,25490.0
7577,,36790.0
7578,,50000.0
7579,,175000.0
7580,,145000.0
7581,,148000.0
7582,,197999.0
7583,,197999.0
7584,,198000.0
7585,,154999.0
7586,,155000.0
7587,,26000.0
7588,,33999.0
7589,,205000.0
7590,,509900.0
7591,,300.0
7592,,1899.0
7593,,379.0
7594,,3800.0
7595,,2990.0
7596,,1320.0
7597,,2850.0
7598,,6500.0
7599,,450.0
7600,,410000.0
7601,,500.0
7602,,1399.0
7603,,4800.0
7604,,19999.0
7605,,12999.0
7606,,10695.0
7607,,6500.0
7608,,23300.0
7609,,5499.0
7610,,12500.0
7611,,33500.0
7612,,1295.0
7613,,12000.0
7614,,7000.0
7615,,3699.0
7616,,4000.0
7617,,7000.0
7618,,1595.0
7619,,8000.0
7620,,6200.0
7621,,3995.0
7622,,4800.0
7623,,45999.0
7624,,6295.0
7625,,1499.0
7626,,4199.0
7627,,3300.0
7628,,2895.0
7629,,6000.0
7630,,599.0
7631,,1000.0
7632,,19999.0
7633,,999.0
7634,,44999.0
7635,,2299.0
7636,,3999.0
7637,,7999.0
7638,,1895.0
7639,,4000.0
7640,,5999.0
7641,,2199.0
7642,,999.0
7643,,1499.0
7644,,749.0
7645,,299.0
7646,,79.0
7647,,39.0
7648,,2100.0
7649,,500.0
7650,,99.0
7651,,3659.0
7652,,2400.0
7653,,989.0
7654,,64.0
7655,,800.0
7656,,350.0
7657,,450.0
7658,,1099.0
7659,,854.0
7660,,919.0
7661,,550.0
7662,,699.0
7663,,750.0
7664,,999.0
7665,,299.0
7666,,1500.0
7667,,698.0
7668,,39.0
7669,,1250.0
7670,,220.0
7671,,250.0
7672,,999.0
7673,,500.0
7674,,7250.0
7675,,1274.0
7676,,271.0
7677,,3499.0
7678,,349.0
7679,,249.0
7680,,1395.0
7681,,400.0
7682,,530000.0
7683,,380000.0
7684,,240000.0
7685,,240000.0
7686,,205000.0
7687,,2515.0
7688,,850.0
7689,,349.0
7690,,685.0
7691,,600.0
7692,,399.0
7693,,299.0
7694,,299.0
7695,,179.0
7696,,380.0
7697,,275.0
7698,,465.0
7699,,795.0
7700,,399.0
7701,,299.0
7702,,590.0
7703,,399.0
7704,,349.0
7705,,399.0
7706,,1290.0
7707,,215.0
7708,,299.0
7709,,555.0
7710,,299.0
7711,,475.0
7712,,1499.0
7713,,299.0
7714,,547.0
7715,,225.0
7716,,570.0
7717,,625.0
7718,,199.0
7719,,380.0
7720,,375.0
7721,,1350.0
7722,,300.0
7723,,474900.0
7724,,326900.0
7725,,299900.0
7726,,259900.0
7727,,349900.0
7728,,224900.0
7729,,145000.0
7730,,172000.0
7731,,195000.0
7732,,168000.0
7733,,180000.0
7734,,165000.0
7735,,175000.0
7736,,215000.0
7737,,175000.0
7738,,215000.0
7739,,165000.0
7740,,145000.0
7741,,165000.0
7742,,125500.0
7743,,125000.0
7744,,16900.0
7745,,49999.0
7746,,22999.0
7747,,24999.0
7748,,34990.0
7749,,13690.0
7750,,48999.0
7751,,45999.0
7752,,13990.0
7753,,19500.0
7754,,20000.0
7755,,5500.0
7756,,90000.0
7757,,5000.0
7758,,4500.0
7759,,2500.0
7760,,8000.0
7761,,18500.0
7762,,3500.0
7763,,5500.0
7764,,58500.0
7765,,13500.0
7766,,2500.0
7767,,58500.0
7768,,13500.0
7769,,2500.0
7770,,154900.0
7771,,120900.0
7772,,3500.0
7773,,20500.0
7774,,2500.0
7775,,5350.0
7776,,2100.0
7777,,5500.0
7778,,5000.0
7779,,86900.0
7780,,6500.0
7781,,86990.0
7782,,4300.0
7783,,154900.0
7784,,17990.0
7785,,13599.0
7786,,49900.0
7787,,34990.0
7788,,39990.0
7789,,39990.0
7790,,39990.0
7791,,49990.0
7792,,33999.0
7793,,17990.0
7794,,17499.0
7795,,13599.0
7796,,49999.0
7797,,34999.0
7798,,13500.0
7799,,17990.0
7800,,23500.0
7801,,17475.0
7802,,19800.0
7803,,13599.0
7804,,35000.0
7805,,17499.0
7806,,989.0
7807,,1749.0
7808,,823.0
7809,,544.0
7810,,748.0
7811,,82.0
7812,,90.0
7813,,46.0
7814,,55.0
7815,,55.0
7816,,257.0
7817,,20000.0
7818,,16800.0
7819,,9375.0
7820,,386.0
7821,,3500.0
7822,,101.0
7823,,15200.0
7824,,190.0
7825,,400.0
7826,,268.0
7827,,190.0
7828,,175.0
7829,,46.0
7830,,41.0
7831,,82.0
7832,,309.0
7833,,154.0
7834,,26.0
7835,,26.0
7836,,175.0
7837,,275.0
7838,,492.0
7839,,375.0
7840,,361.0
7841,,180.0
7842,,180.0
7843,,180.0
7844,,114.0
7845,,90.0
7846,,133.0
7847,,90.0
7848,,517.0
7849,,595.0
7850,,660.0
7851,,720.0
7852,,250.0
7853,,170.0
7854,,170.0
7855,,170.0
7856,,120.0
7857,,120.0
7858,,90.0
7859,,90.0
7860,,350.0
7861,,90.0
7862,,625.0
7863,,525.0
7864,,150.0
7865,,800.0
7866,,1311.0
7867,,252.0
7868,,492.0
7869,,492.0
7870,,252.0
7871,,252.0
7872,,388.0
7873,,388.0
7874,,405.0
7875,,492.0
7876,,361.0
7877,,2731.0
7878,,2731.0
7879,,492.0
7880,,1442.0
7881,,503.0
7882,,492.0
7883,,713.0
7884,,490.0
7885,,225.0
7886,,225.0
7887,,225.0
7888,,1695.0
7889,,135.0
7890,,101.0
7891,,109.0
7892,,163.0
7893,,128.0
7894,,1274.0
7895,,1980.0
7896,,1980.0
7897,,170.0
7898,,232.0
7899,,85.0
7900,,1584.0
7901,,380.0
7902,,525.0
7903,,898.0
7904,,380.0
7905,,383.0
7906,,528.0
7907,,240.0
7908,,144.0
7909,,180.0
7910,,162.0
7911,,135.0
7912,,126.0
7913,,185.0
7914,,200.0
7915,,99.0
7916,,99.0
7917,,199.0
7918,,99.0
7919,,199.0
7920,,99.0
7921,,156.0
7922,,216.0
7923,,189.0
7924,,144.0
7925,,216.0
7926,,162.0
7927,,135.0
7928,,63.0
7929,,108.0
7930,,108.0
7931,,108.0
7932,,450.0
7933,,126.0
7934,,48.0
7935,,190.0
7936,,285.0
7937,,76.0
7938,,171.0
7939,,126.0
7940,,378.0
7941,,58.0
7942,,85.0
7943,,175.0
7944,,1674.0
7945,,744.0
7946,,3348.0
7947,,3628.0
7948,,2976.0
7949,,2112.0
7950,,1674.0
7951,,1813.5
7952,,1488.0
7953,,1674.0
7954,,720.0
7955,,165.0
7956,,678.0
7957,,1273.0
7958,,917.0
7959,,678.0
7960,,270.0
7961,,280.0
7962,,255.0
7963,,290.0
7964,,185.0
7965,,290.0
7966,,280.0
7967,,280.0
7968,,320.0
7969,,275.0
7970,,32.0
7971,,41.0
7972,,21.0
7973,,10.0
7974,,62.0
7975,,74.0
7976,,37.0
7977,,326.0
7978,,32.0
7979,,79.0
7980,,47.0
7981,,37.0
7982,,46.0
7983,,295.0
7984,,295.0
7985,,295.0
7986,,275.0
7987,,105.0
7988,,130.0
7989,,70.0
7990,,75.0
7991,,60.0
7992,,250.0
7993,,150.0
7994,,100.0
7995,,200.0
7996,,125.0
7997,,154.0
7998,,77.0
7999,,46.0
8000,,46.0
8001,,46.0
8002,,41.0
8003,,36.0
8004,,324.0
8005,,46.0
8006,,39.0
8007,,49.0
8008,,139.0
8009,,31.0
8010,,165.0
8011,,165.0
8012,,21.0
8013,,170.0
8014,,51.0
8015,,41.0
8016,,41.0
8017,,39.0
8018,,19.0
8019,,134.0
8020,,67.0
8021,,87.0
8022,,93.0
8023,,98.0
8024,,185.0
8025,,46.0
8026,,31.0
8027,,46.0
8028,,82.0
8029,,46.0
8030,,309.0
8031,,87.0
8032,,422.0
8033,,33.0
8034,,76.0
8035,,113.0
8036,,57.0
8037,,57.0
8038,,149.0
8039,,21.0
8040,,82.0
8041,,41.0
8042,,41.0
8043,,41.0
8044,,41.0
8045,,406.0
8046,,453.0
8047,,262.0
8048,,175.0
8049,,87.0
8050,,35.0
8051,,41.0
8052,,35.0
8053,,93.0
8054,,46.0
8055,,87.0
8056,,10.0
8057,,29.0
8058,,21.0
8059,,85.0
8060,,75.0
8061,,100.0
8062,,100.0
8063,,360.0
8064,,240.0
8065,,98.0
8066,,226.0
8067,,427.0
8068,,67.0
8069,,144.0
8070,,422.0
8071,,123.0
8072,,596.0
8073,,98.0
8074,,108.0
8075,,51.0
8076,,309.0
8077,,422.0
8078,,278.0
8079,,103.0
8080,,515.0
8081,,515.0
8082,,65.0
8083,,41.0
8084,,26.0
8085,,93.0
8086,,463.0
8087,,196.0
8088,,293.0
8089,,31.0
8090,,101.0
8091,,268.0
8092,,77.0
8093,,77.0
8094,,31.0
8095,,77.0
8096,,77.0
8097,,154.0
8098,,309.0
8099,,772.0
8100,,303.0
8101,,288.0
8102,,303.0
8103,,60.0
8104,,35.0
8105,,60.0
8106,,60.0
8107,,75.0
8108,,185.0
8109,,180.0
8110,,185.0
8111,,200.0
8112,,205.0
8113,,215.0
8114,,226.0
8115,,282.0
8116,,272.0
8117,,318.0
8118,,333.0
8119,,436.0
8120,,595.0
8121,,944.0
8122,,975.0
8123,,256.0
8124,,100.0
8125,,201.0
8126,,80.0
8127,,334.0
8128,,216.0
8129,,201.0
8130,,72.0
8131,,144.0
8132,,216.0
8133,,740.0
8134,,231.0
8135,,206.0
8136,,93.0
8137,,21.0
8138,,308.0
8139,,288.0
8140,,303.0
8141,,303.0
8142,,303.0
8143,,231.0
8144,,303.0
8145,,303.0
8146,,288.0
8147,,288.0
8148,,41.0
8149,,51.0
8150,,26.0
8151,,10.0
8152,,26.0
8153,,21.0
8154,,21.0
8155,,21.0
8156,,21.0
8157,,154.0
8158,,77.0
8159,,57.0
8160,,57.0
8161,,10.0
8162,,41.0
8163,,21.0
8164,,36.0
8165,,26.0
8166,,49.0
8167,,21.0
8168,,21.0
8169,,93.0
8170,,19.0
8171,,247.0
8172,,46.0
8173,,82.0
8174,,10.0
8175,,15.0
8176,,51.0
8177,,15.0
8178,,15.0
8179,,26.0
8180,,21.0
8181,,67.0
8182,,62.0
8183,,103.0
8184,,41.0
8185,,10.0
8186,,41.0
8187,,31.0
8188,,15.0
8189,,15.0
8190,,8.0
8191,,51.0
8192,,21.0
8193,,21.0
8194,,10.0
8195,,31.0
8196,,15.0
8197,,72.0
8198,,36.0
8199,,31.0
8200,,51.0
8201,,51.0
8202,,26.0
8203,,26.0
8204,,113.0
8205,,334.0
8206,,123.0
8207,,247.0
8208,,36.0
8209,,278.0
8210,,298.0
8211,,278.0
8212,,231.0
8213,,278.0
8214,,288.0
8215,,288.0
8216,,288.0
8217,,288.0
8218,,283.0
8219,,283.0
8220,,283.0
8221,,298.0
8222,,283.0
8223,,298.0
8224,,139.0
8225,,165.0
8226,,915.0
8227,,247.0
8228,,123.0
8229,,323.0
8230,,123.0
8231,,390.0
8232,,113.0
8233,,82.0
8234,,133.0
8235,,149.0
8236,,457.0
8237,,949.0
8238,,257.0
8239,,165.0
8240,,51.0
8241,,21.0
8242,,29.0
8243,,236.0
8244,,142.0
8245,,47.0
8246,,79.0
8247,,400.0
8248,,426.0
8249,,339.0
8250,,195.0
8251,,390.0
8252,,206.0
8253,,123.0
8254,,149.0
8255,,134.0
8256,,288.0
8257,,26.0
8258,,10.0
8259,,247.0
8260,,62.0
8261,,951.0
8262,,283.0
8263,,334.0
8264,,226.0
8265,,262.0
8266,,262.0
8267,,226.0
8268,,298.0
8269,,265.0
8270,,242.0
8271,,242.0
8272,,617.0
8273,,19.0
8274,,26.0
8275,,72.0
8276,,21.0
8277,,41.0
8278,,98.0
8279,,31.0
8280,,15.0
8281,,15.0
8282,,36.0
8283,,87.0
8284,,5.0
8285,,98.0
8286,,21.0
8287,,255.0
8288,,26.0
8289,,51.0
8290,,46.0
8291,,57.0
8292,,10.0
8293,,36.0
8294,,91.0
8295,,247.0
8296,,60.0
8297,,103.0
8298,,36.0
8299,,72.0
8300,,57.0
8301,,113.0
8302,,26.0
8303,,113.0
8304,,149.0
8305,,26.0
8306,,12.0
8307,,15.0
8308,,15.0
8309,,15.0
8310,,26.0
8311,,49.0
8312,,25.0
8313,,67.0
8314,,15.0
8315,,62.0
8316,,15.0
8317,,31.0
8318,,5.0
8319,,21.0
8320,,82.0
8321,,178.0
8322,,871.0
8323,,931.0
8324,,188.0
8325,,767.0
8326,,158.0
8327,,395.0
8328,,320.0
8329,,900.0
8330,,129.0
8331,,201.0
8332,,396.0
8333,,84.0
8334,,401.0
8335,,46.0
8336,,46.0
8337,,21.0
8338,,279.0
8339,,245.0
8340,,45.0
8341,,309.0
8342,,154.0
8343,,257.0
8344,,404.0
8345,,305.0
8346,,283.0
8347,,283.0
8348,,170.0
8349,,309.0
8350,,156.0
8351,,183.0
8352,,92.0
8353,,58.0
8354,,231.0
8355,,53.0
8356,,100.0
8357,,95.0
8358,,100.0
8359,,25.0
8360,,152.0
8361,,88.0
8362,,100.0
8363,,249.0
8364,,372.0
8365,,372.0
8366,,349.0
8367,,168.75
8368,,372.0
8369,,465.0
8370,,120.9
8371,,150.0
8372,,699.0
8373,,697.5
8374,,372.0
8375,,260.4
8376,,372.0
8377,,348.75
8378,,495.0
8379,,348.75
8380,,418.5
8381,,148.8
8382,,279.0
8383,,441.75
8384,,279.0
8385,,418.5
8386,,186.0
8387,,883.5
8388,,148.8
8389,,232.5
8390,,860.25
8391,,220.0
8392,,176.7
8393,,325.5
8394,,1399.0
8395,,1395.0
8396,,436.0
8397,,670.0
8398,,950.0
8399,,300.0
8400,,1800.0
8401,,650.0
8402,,400.0
8403,,1800.0
8404,,200.0
8405,,1815.0
8406,,880.0
8407,,2400.0
8408,,2600.0
8409,,4000.0
8410,,4000.0
8411,,3000.0
8412,,2000.0
8413,,210.0
8414,,545.0
8415,,120.0
8416,,200.0
8417,,260.0
8418,,400.0
8419,,2100.0
8420,,1750.0
8421,,240.0
8422,,850.0
8423,,600.0
8424,,100.0
8425,,200.0
8426,,230.0
8427,,1250.0
8428,,99000.0
8429,,130.0
8430,,38000.0
8431,,100.0
8432,,19900.0
8433,,19900.0
8434,,19900.0
8435,,38000.0
8436,,38000.0
8437,,46000.0
8438,,6999.0
8439,,300.0
8440,,225.0
8441,,1200.0
8442,,150.0
8443,,300.0
8444,,300.0
8445,,75.0
8446,,200.0
8447,,250.0
8448,,200.0
8449,,60.0
8450,,70.0
8451,,80.0
8452,,70.0
8453,,70.0
8454,,75.0
8455,,90.0
8456,,120.0
8457,,125.0
8458,,140.0
8459,,100.0
8460,,110.0
8461,,115.0
8462,,120.0
8463,,120.0
8464,,125.0
8465,,140.0
8466,,200.0
8467,,50.0
8468,,50.0
8469,,70.0
8470,,70.0
8471,,60.0
8472,,60.0
